1651288231.5473034, -46, 0000feed-0000-1000-8000-00805f9b34fb
1651288247.1648812, -33, 0000feed-0000-1000-8000-00805f9b34fb
1651288262.1976647, -83, a3e68a83-4c4d-4778-bd0a-829fb434a7a1
1651288262.7419221, -63, 0000feed-0000-1000-8000-00805f9b34fb
1651288264.5631726, -98, 0000fe9a-0000-1000-8000-00805f9b34fb
1651288264.7152574, -89, 0000fe78-0000-1000-8000-00805f9b34fb
1651288264.878878, -98, 0000fe9a-0000-1000-8000-00805f9b34fb
1651288266.502736, -76, 0000fe78-0000-1000-8000-00805f9b34fb
1651288266.7288334, -47, 0000feed-0000-1000-8000-00805f9b34fb
