1651288223.215991,40.33783784,9.0
1651288223.423425,40.72972973,9.0
1651288223.6308591,41.12162162,9.0
1651288223.838293,41.51351351,9.0
1651288224.0457273,41.90540541,9.0
1651288224.2531612,42.2972973,9.0
1651288224.4605954,42.68918919,9.0
1651288224.6680293,43.08108108,9.0
1651288224.8754635,43.47297297,9.0
1651288225.0828974,43.86486486,9.0
1651288225.2903316,44.25675676,9.0
1651288225.4977655,44.64864865,9.0
1651288225.7051997,45.04054054,9.0
1651288225.9126337,45.43243243,9.0
1651288226.1200678,45.82432432,9.0
1651288226.3275018,46.21621622,9.0
1651288226.534936,46.60810811,9.0
1651288226.74237,47.0,9.0
1651288226.74237,47.0,9.0
1651288226.9623845,47.0,9.379310345
1651288227.1823988,47.0,9.75862069
1651288227.4024134,47.0,10.13793103
1651288227.6224277,47.0,10.51724138
1651288227.8424423,47.0,10.89655172
1651288228.0624568,47.0,11.27586207
1651288228.2824712,47.0,11.65517241
1651288228.5024858,47.0,12.03448276
1651288228.7225003,47.0,12.4137931
1651288228.9425147,47.0,12.79310345
1651288229.1625292,47.0,13.17241379
1651288229.3825436,47.0,13.55172414
1651288229.6025581,47.0,13.93103448
1651288229.8225727,47.0,14.31034483
1651288230.042587,47.0,14.68965517
1651288230.2626016,47.0,15.06896552
1651288230.4826162,47.0,15.44827586
1651288230.7026305,47.0,15.82758621
1651288230.922645,47.0,16.20689655
1651288231.1426594,47.0,16.5862069
1651288231.362674,47.0,16.96551724
1651288231.5826886,47.0,17.34482759
1651288231.802703,47.0,17.72413793
1651288232.0227175,47.0,18.10344828
1651288232.2427318,47.0,18.48275862
1651288232.4627464,47.0,18.86206897
1651288232.682761,47.0,19.24137931
1651288232.9027753,47.0,19.62068966
1651288233.1227899,47.0,20.0
1651288233.1227899,47.0,20.0
1651288233.3301492,47.41573034,20.0
1651288233.5375085,47.83146067,20.0
1651288233.7448678,48.24719101,20.0
1651288233.952227,48.66292135,20.0
1651288234.1595864,49.07865169,20.0
1651288234.3669457,49.49438202,20.0
1651288234.574305,49.91011236,20.0
1651288234.7816644,50.3258427,20.0
1651288234.9890237,50.74157303,20.0
1651288235.196383,51.15730337,20.0
1651288235.4037423,51.57303371,20.0
1651288235.6111019,51.98876404,20.0
1651288235.8184612,52.40449438,20.0
1651288236.0258205,52.82022472,20.0
1651288236.2331798,53.23595506,20.0
1651288236.4405391,53.65168539,20.0
1651288236.6478984,54.06741573,20.0
1651288236.8552577,54.48314607,20.0
1651288237.062617,54.8988764,20.0
1651288237.2699764,55.31460674,20.0
1651288237.4773357,55.73033708,20.0
1651288237.684695,56.14606742,20.0
1651288237.8920543,56.56179775,20.0
1651288238.0994136,56.97752809,20.0
1651288238.306773,57.39325843,20.0
1651288238.5141323,57.80898876,20.0
1651288238.7214916,58.2247191,20.0
1651288238.928851,58.64044944,20.0
1651288239.1362102,59.05617978,20.0
1651288239.3435695,59.47191011,20.0
1651288239.5509288,59.88764045,20.0
1651288239.7582881,60.30337079,20.0
1651288239.9656475,60.71910112,20.0
1651288240.173007,61.13483146,20.0
1651288240.3803663,61.5505618,20.0
1651288240.5877256,61.96629213,20.0
1651288240.795085,62.38202247,20.0
1651288241.0024443,62.79775281,20.0
1651288241.2098036,63.21348315,20.0
1651288241.417163,63.62921348,20.0
1651288241.6245222,64.04494382,20.0
1651288241.8318815,64.46067416,20.0
1651288242.0392408,64.87640449,20.0
1651288242.2466002,65.29213483,20.0
1651288242.4539595,65.70786517,20.0
1651288242.6613188,66.12359551,20.0
1651288242.868678,66.53932584,20.0
1651288243.0760374,66.95505618,20.0
1651288243.2833967,67.37078652,20.0
1651288243.490756,67.78651685,20.0
1651288243.6981153,68.20224719,20.0
1651288243.9054747,68.61797753,20.0
1651288244.112834,69.03370787,20.0
1651288244.3201933,69.4494382,20.0
1651288244.5275526,69.86516854,20.0
1651288244.7349122,70.28089888,20.0
1651288244.9422715,70.69662921,20.0
1651288245.1496308,71.11235955,20.0
1651288245.35699,71.52808989,20.0
1651288245.5643494,71.94382022,20.0
1651288245.7717087,72.35955056,20.0
1651288245.979068,72.7752809,20.0
1651288246.1864274,73.19101124,20.0
1651288246.3937867,73.60674157,20.0
1651288246.601146,74.02247191,20.0
1651288246.8085053,74.43820225,20.0
1651288247.0158646,74.85393258,20.0
1651288247.223224,75.26966292,20.0
1651288247.4305832,75.68539326,20.0
1651288247.6379426,76.1011236,20.0
1651288247.8453019,76.51685393,20.0
1651288248.0526612,76.93258427,20.0
1651288248.2600205,77.34831461,20.0
1651288248.4673798,77.76404494,20.0
1651288248.6747391,78.17977528,20.0
1651288248.8820984,78.59550562,20.0
1651288249.0894578,79.01123596,20.0
1651288249.2968173,79.42696629,20.0
1651288249.5041766,79.84269663,20.0
1651288249.711536,80.25842697,20.0
1651288249.9188952,80.6741573,20.0
1651288250.1262546,81.08988764,20.0
1651288250.3336139,81.50561798,20.0
1651288250.5409732,81.92134831,20.0
1651288250.7483325,82.33707865,20.0
1651288250.9556918,82.75280899,20.0
1651288251.1630511,83.16853933,20.0
1651288251.3704104,83.58426966,20.0
1651288251.5777698,84.0,20.0
1651288251.5777698,84.0,20.0
1651288251.7826889,84.41414141,20.0
1651288251.9876077,84.82828283,20.0
1651288252.1925268,85.24242424,20.0
1651288252.3974457,85.65656566,20.0
1651288252.6023648,86.07070707,20.0
1651288252.8072836,86.48484848,20.0
1651288253.0122027,86.8989899,20.0
1651288253.2171216,87.31313131,20.0
1651288253.4220407,87.72727273,20.0
1651288253.6269596,88.14141414,20.0
1651288253.8318787,88.55555556,20.0
1651288254.0367978,88.96969697,20.0
1651288254.2417166,89.38383838,20.0
1651288254.4466357,89.7979798,20.0
1651288254.6515546,90.21212121,20.0
1651288254.8564737,90.62626263,20.0
1651288255.0613925,91.04040404,20.0
1651288255.2663116,91.45454545,20.0
1651288255.4712305,91.86868687,20.0
1651288255.6761496,92.28282828,20.0
1651288255.8810685,92.6969697,20.0
1651288256.0859876,93.11111111,20.0
1651288256.2909067,93.52525253,20.0
1651288256.4958255,93.93939394,20.0
1651288256.7007446,94.35353535,20.0
1651288256.9056635,94.76767677,20.0
1651288257.1105826,95.18181818,20.0
1651288257.3155015,95.5959596,20.0
1651288257.5204206,96.01010101,20.0
1651288257.7253394,96.42424242,20.0
1651288257.9302585,96.83838384,20.0
1651288258.1351774,97.25252525,20.0
1651288258.3400965,97.66666667,20.0
1651288258.5450156,98.08080808,20.0
1651288258.7499344,98.49494949,20.0
1651288258.9548535,98.90909091,20.0
1651288259.1597724,99.32323232,20.0
1651288259.3646915,99.73737374,20.0
1651288259.5696104,100.1515152,20.0
1651288259.7745295,100.5656566,20.0
1651288259.9794483,100.979798,20.0
1651288260.1843674,101.3939394,20.0
1651288260.3892863,101.8080808,20.0
1651288260.5942054,102.2222222,20.0
1651288260.7991245,102.6363636,20.0
1651288261.0040433,103.0505051,20.0
1651288261.2089624,103.4646465,20.0
1651288261.4138813,103.8787879,20.0
1651288261.6188004,104.2929293,20.0
1651288261.8237193,104.7070707,20.0
1651288262.0286384,105.1212121,20.0
1651288262.2335572,105.5353535,20.0
1651288262.4384763,105.9494949,20.0
1651288262.6433952,106.3636364,20.0
1651288262.8483143,106.7777778,20.0
1651288263.0532334,107.1919192,20.0
1651288263.2581522,107.6060606,20.0
1651288263.4630713,108.020202,20.0
1651288263.6679902,108.4343434,20.0
1651288263.8729093,108.8484848,20.0
1651288264.0778282,109.2626263,20.0
1651288264.2827473,109.6767677,20.0
1651288264.4876661,110.0909091,20.0
1651288264.6925852,110.5050505,20.0
1651288264.897504,110.9191919,20.0
1651288265.1024232,111.3333333,20.0
1651288265.3073423,111.7474747,20.0
1651288265.5122612,112.1616162,20.0
1651288265.7171803,112.5757576,20.0
1651288265.922099,112.989899,20.0
1651288266.1270182,113.4040404,20.0
1651288266.331937,113.8181818,20.0
1651288266.5368562,114.2323232,20.0
1651288266.741775,114.6464646,20.0
1651288266.9466941,115.0606061,20.0
1651288267.151613,115.4747475,20.0
1651288267.356532,115.8888889,20.0
1651288267.5614512,116.3030303,20.0
1651288267.76637,116.7171717,20.0
1651288267.9712892,117.1313131,20.0
1651288268.176208,117.5454545,20.0
1651288268.381127,117.959596,20.0
1651288268.586046,118.3737374,20.0
1651288268.790965,118.7878788,20.0
1651288268.995884,119.2020202,20.0
1651288269.200803,119.6161616,20.0
1651288269.405722,120.030303,20.0
1651288269.610641,120.4444444,20.0
1651288269.81556,120.8585859,20.0
1651288270.020479,121.2727273,20.0
1651288270.225398,121.6868687,20.0
1651288270.430317,122.1010101,20.0
1651288270.635236,122.5151515,20.0
1651288270.840155,122.9292929,20.0
1651288271.045074,123.3434343,20.0
1651288271.2499928,123.7575758,20.0
1651288271.454912,124.1717172,20.0
1651288271.6598308,124.5858586,20.0
1651288271.86475,125.0,20.0
